FoF,Cell_id,true_labels,pred,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
FoF1_231005_fluorescent.nucleus,cell194,0,0,-0.0639925,-0.103403576,-0.030769967,-0.21580783,0.15082124,-0.11083971,0.008208785,-0.13862596,-0.11050755,-0.82513165,-0.07573822,-0.5552857,0.0106453225,0.20024052,0.19963512,0.09216741,-0.10073121,-0.046324145,0.09410356,-0.45613575,0.041099336,-0.05296407,0.042030897,0.117556565,0.16881639,-0.18665263,-0.053129055,-0.15004674,0.7731243,0.03937626,0.057230297,0.059466176
FoF1_231005_fluorescent.nucleus,cell246,1,1,-0.04849486,-0.092581086,-0.07450087,-0.061458632,0.37248334,-0.08351888,-0.051346935,-0.08959946,-0.082526445,-0.31104535,-0.070018835,-0.077923864,0.112617925,-0.26897097,-0.11370375,-0.055027593,-0.0968102,0.27672446,-0.060056493,0.041015044,-0.10149111,-0.24203512,-0.14603361,-0.07472561,-0.057750788,0.11494918,-0.014980836,-0.029640917,0.106815234,-0.42064524,-0.0645713,-0.18534717
FoF4_240918_fluorescent.nucleus,cell34,3,3,0.15028816,-0.028700411,-0.10410862,-0.5535826,1.2885363,0.019567048,0.08469184,-0.069956265,-0.022145111,-0.76251966,-0.03051515,-0.30408925,-0.56545675,-0.20454101,-0.33425903,0.03058945,-0.07556604,0.47279102,0.015056987,0.4682337,0.0061798915,0.49520385,-0.084570386,0.024493238,0.064233094,0.0342296,0.23692432,-0.0528393,1.2541546,-0.15547982,0.040060155,-0.27626997
FoF3_240918_fluorescent.nucleus,cell43,3,3,-0.026807288,-0.07001957,-0.054677878,-0.28716433,0.12100979,-0.06765348,0.035766438,-0.07128216,-0.044997703,-0.0037347972,0.0085210875,0.027769212,-0.6198331,0.024163375,-0.2689162,-0.035419255,-0.05520729,-0.30192637,-0.044544503,0.13837749,-0.010120938,0.48733887,0.06084397,-0.025128763,-0.004233412,-0.24724849,0.08384353,-0.10679329,0.41933167,0.33855096,-0.02288153,-0.080120236
FoF3_240918_fluorescent.nucleus,cell136,1,1,-0.04758949,-0.09276302,-0.03696008,-0.046573013,-0.20261288,-0.09719381,-0.08285554,-0.09827625,-0.109864295,-0.085144,-0.046720486,-0.06663336,-0.003171891,-0.08160181,-0.081695296,-0.043734636,-0.08477697,-0.08310996,-0.05247504,-0.055611253,-0.09094121,-0.13829134,-0.050718077,-0.039688766,-0.08860955,-0.12522386,-0.123306975,-0.15053251,-0.1537448,-0.10311199,-0.057304084,-0.07974329
FoF1_231005_fluorescent.nucleus,cell217,0,1,-0.0889637,-0.07159816,-0.040027592,0.024395296,-0.065824606,-0.08876149,-0.09912737,-0.086258784,-0.08747636,-0.049314294,-0.06500352,-0.008163335,0.115587026,-0.11749332,-0.029063305,-0.10656907,-0.06949293,0.0110187065,-0.105368644,-0.11988275,-0.117330074,-0.2329322,-0.11715561,-0.11155221,-0.10344525,0.010810978,-0.08277284,-0.029122114,-0.23737553,-0.22986627,-0.11548486,-0.076030225
FoF4_240918_fluorescent.nucleus,cell147,1,0,-0.07884785,-0.07273215,-0.023356032,0.0074633136,-0.20116034,-0.08969086,-0.083412364,-0.08052844,-0.08472623,-0.099915594,-0.045173448,-0.10527116,0.13477626,0.039152127,0.08006242,-0.07723914,-0.058077734,-0.094194636,-0.08263402,-0.2573181,-0.09620571,-0.21348992,-0.03219904,-0.07078719,-0.07101317,-0.09411737,-0.104222134,-0.094729945,-0.15480447,-0.10849962,-0.085279,0.012589982
FoF4_231005_fluorescent.nucleus,cell54,3,1,-0.104081266,-0.07787235,-0.054032855,-0.1597436,0.16349338,-0.08011305,-0.07590317,-0.08904809,-0.086179554,-0.20930025,-0.1010422,-0.11078093,-0.005906279,-0.11771513,-0.10365914,-0.06602717,-0.09852384,0.09640536,-0.06159135,-0.024618056,-0.09417864,-0.033679865,-0.1494264,-0.079179466,-0.04957141,-0.0225547,0.008729247,-0.016618798,0.09485402,-0.15962332,-0.09396817,-0.15220648
FoF4_231005_fluorescent.nucleus,cell5,2,2,0.04178148,-0.152874,-0.07609216,0.28422415,-0.43281424,-0.11395584,0.14166023,-0.10603482,-0.08030859,0.092727534,0.036304183,0.26061097,-0.033133812,-0.13488479,-0.27735633,0.046234492,-0.059711948,-0.47953057,0.035403218,0.265326,-0.039396018,-0.10159866,0.20036368,0.060926694,0.024215981,-0.15211986,0.014708599,-0.30665386,-0.11179034,0.23047352,0.038831066,-0.1340145
FoF3_240918_fluorescent.nucleus,cell86,1,1,0.0664698,-0.05439975,0.044264905,-0.04255715,0.4780293,-0.03756527,-0.0013492019,-0.11733066,-0.07086356,-0.65470284,-0.009795738,-0.26598436,0.19786489,-0.20843507,-0.0029444024,0.028482847,-0.064698026,0.32463118,0.024176845,0.021150379,-0.05267479,-0.32028472,-0.108048834,0.028637355,0.04524893,0.12346802,-0.03220078,-0.0738322,0.35106385,-0.3743232,-0.0142568555,-0.124664605
FoF4_240918_fluorescent.nucleus,cell52,3,3,-0.12554847,-0.13784543,-0.258899,-0.91131276,1.7632242,-0.42982614,0.029351143,-0.048833728,-0.5522562,-1.109637,0.34427574,-0.93859977,-0.48360488,0.75876653,0.37364298,0.84685737,0.14660873,0.67020917,0.65001583,-0.05666789,0.4549424,0.6429291,0.15821096,0.88868237,0.8871584,-0.30743688,-0.25825307,-0.2610522,2.9055483,0.32630855,0.8067993,0.66990715
FoF3_231005_fluorescent.nucleus,cell25,0,0,-0.04064976,-0.1393826,0.019329682,0.23348942,-0.4141507,-0.109959155,0.053726066,-0.15257989,-0.079994015,-0.047423087,-0.05468585,-0.046312783,0.16267888,0.09101425,0.12544802,0.0699665,-0.10337494,-0.39086,0.08465364,-0.2989099,0.031181725,-0.26373786,0.035135448,0.101111464,0.11061896,-0.042106196,-0.095404655,-0.14183903,0.16724217,0.093418315,0.06403512,0.10328222
FoF1_231005_fluorescent.nucleus,cell286,1,1,-0.09416121,-0.091162875,-0.03712058,-0.044017456,0.024700033,-0.08220471,-0.06273268,-0.07755874,-0.08087705,-0.107759126,-0.059961494,-0.063747615,0.015437239,-0.10355085,-0.048385575,-0.10334854,-0.065959595,0.043799866,-0.09815944,-0.087850526,-0.09711043,-0.106044784,-0.09278852,-0.101359755,-0.087461926,-0.0155617595,-0.030257054,-0.031728953,-0.067960605,-0.17419803,-0.10648165,-0.09184172
FoF3_240918_fluorescent.nucleus,cell161,0,0,-0.115111016,-0.09738466,-0.07363635,-0.049854912,-0.26548034,-0.10846233,-0.030513514,-0.09015687,-0.092837304,-0.013616379,-0.056317706,-0.062005952,-0.10593801,0.12825663,0.005683478,-0.046207845,-0.07884443,-0.30133718,-0.054345038,-0.2560743,-0.06797131,0.01780122,0.03075454,-0.047870357,-0.045585137,-0.18837783,-0.06616595,-0.1402655,0.057323,0.13960353,-0.05191405,0.04212772
FoF4_240918_fluorescent.nucleus,cell8,3,3,-0.005561199,-0.040322714,-0.19872056,-1.2078966,3.0174465,-0.37982988,0.11350008,0.17904654,-0.5816798,-1.500106,0.6342431,-1.1969516,-0.5041159,0.8884179,0.47249222,1.1171811,0.4711063,1.6727295,0.8748028,0.5741879,0.67540085,1.2205126,0.1909164,1.1321168,1.1902792,-0.13827209,-0.06011808,0.080295146,3.8347063,0.39643496,0.999496,0.773196
FoF4_231005_fluorescent.nucleus,cell69,1,1,-0.095118836,-0.12608641,-0.08700975,-0.15384567,0.24791013,-0.10530123,-0.07437481,-0.1157099,-0.099970564,-0.25061926,-0.03203353,-0.11199637,-0.100583926,-0.15138076,-0.13020796,-0.059245054,-0.07940064,0.09686351,-0.062146395,-0.00879909,-0.07639103,-0.054101795,-0.06976519,-0.049820177,-0.03976884,-0.08645813,-0.05519399,-0.113381065,0.17782813,-0.19802004,-0.06194014,-0.13605684
FoF1_240918_fluorescent.nucleus,cell47,0,1,0.08390564,0.06405411,0.119056016,-0.2799209,0.77704215,0.1103154,0.115221724,-0.06138447,0.12222385,-1.009072,-0.040525697,-0.7440367,0.24644826,-0.044580743,0.22968249,-0.05206094,-0.027916372,0.5027281,-0.058513958,-0.3761166,-0.076398864,-0.23114148,-0.051794156,-0.08262542,-0.042760205,0.18250126,0.012405274,-0.12454489,1.148561,-0.51875377,-0.078502044,-0.02386308
FoF1_231005_fluorescent.nucleus,cell179,1,0,-0.1271622,-0.10671337,-0.0511397,-0.08329989,-0.01237295,-0.107232295,-0.019298155,-0.06707516,-0.10613981,-0.20603564,-0.056800857,-0.15238547,-0.0480265,-0.019486425,-0.02997593,-0.074310765,-0.06682972,-0.044299543,-0.0718272,-0.12900116,-0.071193054,-0.01801595,-0.03764822,-0.047295697,-0.029897233,-0.08947539,-0.009469496,-0.09919395,0.1186312,-0.03260602,-0.07421615,-0.055401195
FoF3_231005_fluorescent.nucleus,cell26,3,0,-0.23653567,-0.20352082,-0.016795658,-0.2911355,0.41411102,-0.14228019,0.04779371,-0.049414597,-0.13216756,-1.1657343,-0.100467704,-0.7588055,-0.09505792,0.055011332,-0.010882128,0.037412927,-0.08774561,0.079343446,0.04163985,-0.36967123,0.078171685,0.060603056,0.01929136,0.08189915,0.102947965,-0.15867051,0.04121195,-0.20554173,1.4180045,-0.012115963,0.034987986,-0.07914986
FoF1_240918_fluorescent.nucleus,cell27,3,0,-0.01296184,-0.028794058,0.034092754,-0.016175628,-0.11235531,-0.0655535,0.042742573,-0.043325417,-0.038910165,-0.07093808,0.059242558,-0.019004336,-0.09027756,0.05711381,-0.015142005,-0.034703292,-0.03202992,-0.24168384,-0.051269002,-0.020546801,-0.06093806,-0.0022431351,0.13148436,-0.00471812,-0.018831197,-0.16583598,-0.01807417,-0.1640931,0.033275075,0.12510046,-0.019666307,0.009318061
FoF4_240918_fluorescent.nucleus,cell125,3,3,0.05469667,-0.08857963,-0.34543672,-1.4143227,2.0328658,-0.24549595,0.20545982,-0.13354118,-0.3304637,-1.6950521,0.32090265,-1.3471909,-0.96735436,0.9305256,0.3644486,0.77476275,0.039620303,0.38950437,0.6080725,-0.4382314,0.39814895,1.0817907,0.37403142,0.83161986,0.80576515,-0.6534841,-0.10236561,-0.58367616,3.896501,0.55646527,0.81469643,0.5968093
FoF3_240918_fluorescent.nucleus,cell101,1,3,-0.014427313,-0.12654686,-0.110132255,0.03628943,0.09660432,-0.106544554,-0.0016710972,-0.13779965,-0.12654749,-0.18093732,-0.10024193,0.072094746,-0.17399396,-0.23374116,-0.28768706,0.0073927026,-0.123303324,-0.099337146,0.011911141,0.1977313,-0.057135653,-0.049925644,-0.13008139,-0.011644326,0.012239778,0.038934305,0.0057659354,-0.086186066,0.12891366,-0.03410604,-0.035310112,-0.19950123
FoF1_231005_fluorescent.nucleus,cell82,1,1,-0.07676155,-0.10199019,-0.053628437,-0.022395656,0.23863658,-0.07092104,-0.041396208,-0.07524031,-0.06435566,-0.35186964,-0.05375901,-0.16684449,0.21278176,-0.18246365,0.004530547,-0.054398485,-0.08312969,0.22378725,-0.05005026,-0.15444611,-0.092004016,-0.30619285,-0.10255916,-0.058075175,-0.054885484,0.06867778,-0.036044493,-0.06704191,0.13640982,-0.39930734,-0.054239687,-0.11307697
FoF1_231005_fluorescent.nucleus,cell180,1,1,-0.09605968,-0.07360889,-0.035016406,0.010096807,-0.12774438,-0.099620044,-0.11451255,-0.09445463,-0.10085443,-0.056150563,-0.0742495,-0.02919859,0.11969657,-0.07767104,-0.005499011,-0.10294059,-0.083021514,-0.028816817,-0.1055313,-0.17490685,-0.11794567,-0.24400853,-0.11154833,-0.105069585,-0.10456075,-0.026560333,-0.108884215,-0.054777943,-0.25407135,-0.21068732,-0.114195645,-0.050399847
FoF4_240918_fluorescent.nucleus,cell98,1,2,-0.08521787,-0.11979781,-0.0751536,0.10662788,-0.40867546,-0.11956506,-0.04702322,-0.13076505,-0.10635241,0.060065348,-0.072509564,0.07647678,0.06447201,0.014539264,-0.0060084495,-0.03271514,-0.11133143,-0.3163134,-0.033587243,-0.18600364,-0.077601716,-0.22517772,0.02583227,-0.021100588,-0.03087586,-0.12501833,-0.11618016,-0.16495043,-0.28854758,0.015069507,-0.04022254,-0.006562493
FoF1_231005_fluorescent.nucleus,cell1,1,1,-0.09166011,-0.072789386,-0.032286733,-0.30525607,0.35814172,-0.092028506,-0.08183013,-0.124054626,-0.10200386,-0.5569342,-0.08746709,-0.40720013,0.08671239,-0.049010158,0.015023537,-0.04660984,-0.10496979,0.3314712,-0.04189411,-0.17129438,-0.09834531,-0.07403013,-0.114645466,-0.057144396,-0.031982835,-0.06654914,-0.005066422,-0.052757863,0.38195905,-0.30682185,-0.066822946,-0.12606294
FoF3_231005_fluorescent.nucleus,cell41,1,0,-0.012714557,-0.12778041,-0.07192449,-0.66677135,0.88807386,-0.047519222,0.039375044,-0.099906884,-0.036206868,-1.705014,-0.10125862,-1.1638677,-0.120793186,0.17352904,0.10000467,0.004979796,-0.12130387,0.27407098,0.016732106,-0.62424713,0.0071976595,0.14414972,0.008427111,0.043869104,0.07788886,-0.21123719,0.021414066,-0.277641,1.9059117,-0.14078714,0.010077588,-0.097925305
FoF4_231005_fluorescent.nucleus,cell113,2,2,-0.15830457,-0.1582155,0.023722667,0.20601732,-0.25086302,-0.16586728,-0.008929349,-0.12060181,-0.15775156,-0.164251,-0.07131554,-0.004037451,0.12229526,-0.1412746,-0.075132295,-0.062456083,-0.08207696,-0.21038114,-0.058683086,-0.056865312,-0.065767154,-0.30575097,-0.039256662,-0.023062913,-0.01697437,0.015061725,-0.07763576,-0.114385284,-0.14141282,-0.09979666,-0.061827026,-0.05147445
FoF1_231005_fluorescent.nucleus,cell13,1,0,-0.13314272,-0.09543209,-0.011127509,0.056111507,-0.10920463,-0.10836674,-0.02459706,-0.050743937,-0.108572,-0.30390197,-0.07393482,-0.1796157,0.16564092,-0.02464364,0.027283402,-0.019885698,-0.07022978,-0.084138736,-0.028966455,-0.268337,-0.03131687,-0.25259092,-0.060555957,-0.032878034,-0.009971476,-0.008864021,-0.01187991,-0.057051163,0.19428992,-0.10333216,-0.042241395,-0.04456666
FoF4_231005_fluorescent.nucleus,cell100,2,2,0.00057758763,-0.08984094,-0.03721518,0.30083954,-0.15569332,-0.084238425,-0.014542554,-0.15195352,-0.08384563,0.16340989,-0.075091735,0.41349018,-0.13361803,-0.34968287,-0.36277506,-0.030897891,-0.10072087,-0.33018398,-0.013867152,0.40784746,-0.046312734,-0.2043508,-0.1312244,0.03619255,0.048637066,0.16534476,-0.0827826,-0.0634886,-0.5173811,0.0034361947,-0.045822464,-0.21228494
FoF3_231005_fluorescent.nucleus,cell68,3,3,-0.19869034,-0.13698494,-0.34856912,-1.4493157,2.6999516,-0.45989677,0.0032138047,-0.037904922,-0.5112695,-1.9850188,0.38719603,-1.3341177,-0.92737967,0.76386154,0.08090636,0.79728854,0.14416802,0.8816513,0.5998897,0.036857456,0.48182833,1.1880445,0.253919,0.8417384,0.8565078,-0.52064407,-0.19502464,-0.31773657,4.172271,0.40935493,0.7705982,0.5376159
FoF2_231005_fluorescent.nucleus,cell56,1,1,0.053580604,-0.086624295,-0.0037626978,0.08861561,0.0087802075,-0.02611839,0.06336212,-0.0911538,-0.035559762,-0.24029392,-0.061350822,-0.11145566,0.10370891,-0.10982113,-0.036937248,0.0074770898,-0.08190599,-0.05570642,0.008554857,-0.06255176,-0.013996687,-0.2554496,-0.029293008,0.01741178,0.046465755,0.05280028,0.01643198,-0.16418064,0.23045899,-0.1582757,-0.008191343,-0.1049662
FoF3_240918_fluorescent.nucleus,cell46,0,0,-0.43038708,-0.12831844,0.24769007,-1.1800213,0.6977313,-0.16103685,0.09220186,-0.22440235,-0.0804491,-2.2139888,0.29793417,-1.8561358,-0.46309316,1.1200197,0.86221206,0.38985416,-0.029450068,-0.06599752,0.37765747,-1.5622463,0.08840912,0.6183511,0.5706103,0.35552084,0.28541476,-1.3007033,-0.18916038,-0.668892,3.7300868,0.63519657,0.33366528,0.79543406
FoF3_240918_fluorescent.nucleus,cell127,0,0,0.05221302,-0.060088076,-0.025919395,-0.2586382,0.35106307,-0.026530696,0.034978006,-0.12293891,-0.022502549,-0.9413746,-0.016085964,-0.6013798,0.14104693,0.05277632,0.1457001,0.014608405,-0.11102483,0.15849778,0.022041902,-0.4829236,-0.08099723,-0.20791812,0.036151942,0.0023041335,-0.016791802,-0.14852098,-0.06706754,-0.27576363,0.9149153,-0.25413865,-0.0077271378,0.008627096
FoF1_240918_fluorescent.nucleus,cell39,1,1,-0.067687154,-0.062278815,-0.017497985,-0.054071404,0.00417181,-0.09018107,-0.04477007,-0.07003346,-0.07960717,-0.012667501,-0.042169943,0.022779295,-0.09675792,-0.053349186,-0.09118165,-0.10130812,-0.055009436,-0.08074226,-0.1125582,0.012666375,-0.10187328,0.008922096,-0.0436998,-0.10300385,-0.09548275,-0.044155896,-0.020927973,-0.02758678,-0.08851009,-0.03233528,-0.09983317,-0.06357176
FoF2_231005_fluorescent.nucleus,cell22,0,0,-0.26153162,-0.19151343,0.040011782,-0.1305019,0.26235306,-0.14488041,-0.019819673,-0.07755573,-0.1260207,-0.9212974,-0.09488125,-0.7491449,0.41835222,0.12133171,0.38624895,-0.04457582,-0.05535937,0.34100577,-0.04217478,-0.63140124,-0.02991245,-0.3331876,0.00247066,-0.0369365,-0.027925324,-0.04169084,-0.05689141,-0.08379416,0.90865314,-0.34143925,-0.04803384,0.12025373
FoF3_240918_fluorescent.nucleus,cell85,1,1,0.00057992013,-0.007476595,0.102758974,-0.13040689,0.7749611,0.013526883,-0.003438958,-0.09737215,0.02408871,-0.8927254,-0.056128472,-0.49965382,0.1841721,-0.24133316,-0.00287202,-0.08037543,-0.0325943,0.54880977,-0.06607653,-0.018820455,-0.067549504,-0.20082137,-0.1515162,-0.09306848,-0.038292747,0.23789147,-0.04271378,0.014135624,0.7053984,-0.5099369,-0.14231916,-0.14271012
FoF4_231005_fluorescent.nucleus,cell104,3,0,-0.060527377,-0.091719136,-0.06447318,-0.0052606724,-0.071864456,-0.100101374,-0.057611976,-0.08870563,-0.08258644,-0.2861749,-0.018469878,-0.14582616,0.09141998,0.017711481,0.016101774,-0.022225978,-0.071108095,-0.13918611,-0.023776753,-0.2614693,-0.06665561,-0.194398,-0.01870149,-0.024666857,-0.018461697,-0.11730562,-0.084172264,-0.12284265,0.16154212,-0.048344605,-0.038132723,-0.016980499
FoF1_240918_fluorescent.nucleus,cell71,0,0,-0.0041814977,-0.101377085,0.036828406,-0.031575385,-0.028351309,-0.1042882,-0.01844,-0.092427045,-0.10311556,-0.09391493,-0.027126336,-0.05076621,-0.15394205,0.04141289,-0.038299046,-0.048410714,-0.05875782,-0.20513214,-0.03895429,0.009152276,-0.013569021,0.035451386,-0.019002177,0.025121305,0.04620564,-0.05997978,-0.011048958,-0.0625706,0.10285548,0.1227091,-0.025941089,-0.003962038
FoF1_240918_fluorescent.nucleus,cell24,3,3,0.2494798,-0.031855408,0.07506908,-0.0039884932,0.45693207,0.013517078,0.48414737,-0.18014582,0.09546774,-0.48647812,0.14470094,-0.035231896,-0.7861408,0.07627481,-0.36172545,0.29313412,-0.11236223,-0.47783476,0.31463274,0.6155618,0.14749973,0.6585398,0.42640796,0.35103732,0.32323366,-0.14585924,0.19135362,-0.39054453,1.6236594,0.7291634,0.27380225,0.012582544
FoF3_240918_fluorescent.nucleus,cell63,3,3,-0.057542555,-0.059645146,-0.01593054,-0.1782001,0.023869958,-0.08335751,-0.065606646,-0.041749753,-0.08683559,-0.12954101,-0.0068223714,-0.11240623,-0.12902933,0.08345896,-0.013340625,-0.10982768,-0.032305334,-0.08159186,-0.120258406,-0.08619335,-0.07008271,0.11404826,0.020902682,-0.08392432,-0.06916866,-0.20427838,-0.008706486,-0.071491465,0.055374082,0.05286163,-0.09785929,-0.0092222635
FoF3_240918_fluorescent.nucleus,cell18,1,1,-0.064898126,-0.05084745,0.004466122,0.02435463,-0.013822951,-0.07190643,-0.06329715,-0.08971622,-0.079365805,-0.017596794,-0.055400547,0.03298388,0.035828784,-0.14055055,-0.08609348,-0.07976183,-0.05254816,0.0047799833,-0.09520125,0.021609228,-0.10129015,-0.13791978,-0.12342362,-0.107328475,-0.08045288,0.028407417,-0.025623143,0.0010303864,-0.21535668,-0.14165182,-0.11157181,-0.12242555
FoF4_240918_fluorescent.nucleus,cell9,1,1,0.051366337,-0.023726987,-0.008299004,-0.13666016,0.31522197,0.0029216479,0.009206329,-0.07727661,0.00018977467,-0.49594015,-0.057734415,-0.28163558,0.070005,-0.11008391,-0.021560434,-0.057427377,-0.0741041,0.1651918,-0.058567967,-0.082497045,-0.098965384,-0.16147234,-0.07110069,-0.061067406,-0.06560726,0.0614497,-0.03835735,-0.12063156,0.3681687,-0.2757485,-0.07157755,-0.108688876
FoF1_231005_fluorescent.nucleus,cell143,0,0,-0.2026166,-0.13953534,-0.04029987,0.07828857,-0.28548902,-0.12505034,-0.027948119,-0.10106929,-0.10170391,-0.3106088,-0.08275936,-0.21970643,0.17057407,0.027021335,0.085296065,0.0031191618,-0.10265158,-0.20004514,0.012937179,-0.42039102,-0.043244697,-0.31041127,-0.018998038,0.030518223,0.019463735,-0.0824588,-0.1421399,-0.18298596,0.14817034,-0.09114364,0.0004644913,0.017279595
FoF3_240918_fluorescent.nucleus,cell101,1,2,0.006923543,-0.10171953,-0.10061893,0.11293574,-0.032354675,-0.082416706,-0.020362992,-0.13046402,-0.10346921,-0.031748563,-0.09360357,0.16652963,-0.11045575,-0.22124426,-0.25208157,7.992983e-05,-0.106544994,-0.15922041,0.0027014986,0.16884519,-0.060277246,-0.12570983,-0.13443553,-0.019303173,0.008333122,0.04863102,-0.01034728,-0.07647522,-0.09267008,-0.03994742,-0.04266905,-0.18174966
FoF1_231005_fluorescent.nucleus,cell107,3,1,-0.085147746,-0.073008664,-0.095493205,0.0270975,-0.12710942,-0.07746887,-0.066316694,-0.10380666,-0.070990056,-0.031350814,-0.06992476,-0.003423918,0.0727273,-0.06071707,-0.021631524,-0.08268021,-0.085352026,-0.10877779,-0.080895364,-0.16454552,-0.09827009,-0.17262965,-0.07919873,-0.09042789,-0.07075668,-0.05529768,-0.072386116,-0.0833503,-0.13285077,-0.10027512,-0.1028521,-0.060858347
FoF1_231005_fluorescent.nucleus,cell35,3,1,-0.13725303,-0.11786926,-0.030718438,-0.35250318,0.37273657,-0.10377446,-0.04506261,-0.10912189,-0.109734334,-0.62129843,-0.07505974,-0.49436668,0.09850496,-0.05449389,0.008956838,-0.0071227327,-0.13089275,0.24177994,-0.007958902,-0.1904141,-0.062081307,-0.01743371,-0.14773345,-0.012402705,0.0075291693,-0.10309536,0.01736749,-0.05750002,0.64560777,-0.18597865,-0.033256717,-0.14526485
FoF3_240918_fluorescent.nucleus,cell80,3,3,-0.052185096,-0.054891396,-0.02200049,-0.25802067,0.36081275,-0.05340433,-0.009694043,-0.05047449,-0.04654769,-0.44637507,-0.018252945,-0.29434136,-0.27716064,0.01778287,-0.12603094,-0.058246486,-0.051556207,0.020684421,-0.065212384,0.044938687,-0.03109476,0.24112302,0.009925731,-0.032347377,-0.03354493,-0.14348136,0.007861996,-0.10397288,0.6090994,0.04500992,-0.060991645,-0.07591762
FoF3_240918_fluorescent.nucleus,cell15,3,3,0.058573432,-0.064453006,-0.049063288,-0.33003289,0.6324898,-0.015411765,0.011169095,-0.058778923,-0.042581186,-0.6968771,-0.035044715,-0.42796257,-0.052882936,-0.12266362,-0.0135086905,-0.05429399,-0.05615987,0.3864697,-0.058306627,-0.064469285,-0.084026165,0.002954675,-0.09047875,-0.0655504,-0.0440036,-0.017539654,0.08171852,-0.09375474,0.6828157,-0.30399612,-0.06662506,-0.14580572
FoF3_231005_fluorescent.nucleus,cell39,0,0,0.056377657,-0.09500551,-0.10030844,0.04250055,-0.22199775,-0.045658547,0.06517571,-0.15148169,-0.031899843,-0.09694457,-0.054879304,-0.016531706,-0.018526625,0.09247856,0.060247168,0.077863134,-0.116912186,-0.40313292,0.08482471,-0.27835009,0.022502553,-0.11187568,0.051482398,0.089045,0.0926988,-0.10155022,-0.05036637,-0.1852903,0.34635895,0.14683557,0.08590019,0.05461143
FoF1_231005_fluorescent.nucleus,cell67,1,1,-0.06490916,-0.073872276,-0.024840422,0.0023137229,0.0034098867,-0.07924962,-0.07284484,-0.12998354,-0.076307684,-0.21244913,-0.07624373,-0.06945412,0.068746835,-0.111978315,-0.054407142,-0.0527888,-0.09239665,-0.022660537,-0.05166157,-0.088324964,-0.082001425,-0.21630268,-0.102024436,-0.04657367,-0.020297185,0.00017901184,-0.08304194,-0.07061693,-0.09652053,-0.17177981,-0.07573903,-0.114008516
FoF1_231005_fluorescent.nucleus,cell286,1,1,-0.09595431,-0.09621814,-0.051497124,0.023143679,-0.032078303,-0.09229849,-0.09304653,-0.09374101,-0.09439449,-0.071375765,-0.08193113,0.008830821,0.099437185,-0.14987868,-0.07223899,-0.093352616,-0.0945366,0.015718956,-0.09243947,-0.09013789,-0.103363134,-0.22450665,-0.12796436,-0.10115674,-0.094001025,0.011214226,-0.06545086,-0.037337918,-0.19810516,-0.23307891,-0.105222344,-0.11407703
FoF1_231005_fluorescent.nucleus,cell110,1,1,-0.09231438,-0.09729445,-0.043146066,-0.021925312,0.10331104,-0.092920385,-0.08316983,-0.093103215,-0.090620935,-0.23264804,-0.06422431,-0.115516916,0.15996382,-0.15027717,-0.012937073,-0.09401624,-0.084174305,0.13992865,-0.089852236,-0.15426314,-0.111128576,-0.27174622,-0.11271551,-0.09236746,-0.08804043,0.02851602,-0.068415344,-0.052859016,-0.048164457,-0.3442188,-0.09315217,-0.09291782
FoF3_231005_fluorescent.nucleus,cell4,1,1,-0.13002935,-0.08399837,-0.029528828,0.13800515,0.51219517,-0.03822498,-0.065651685,-0.070364475,-0.04718563,-0.6788967,-0.085936055,-0.24547392,0.4442392,-0.46036357,-0.054281417,-0.08797603,-0.019731853,0.46979597,-0.045363396,0.02308869,-0.10203718,-0.52619684,-0.28147897,-0.11329849,-0.068693385,0.36224547,-0.04750099,0.120139815,0.34136817,-0.60203165,-0.1295256,-0.23486789
FoF4_231005_fluorescent.nucleus,cell110,1,3,-0.057680927,-0.08543737,-0.050648473,-0.19338319,0.19775845,-0.09385818,-0.05421423,-0.06612031,-0.094340906,-0.22859882,-0.058878615,-0.099363305,-0.17330743,-0.050683428,-0.14028594,-0.07312935,-0.06759742,0.006842437,-0.071380615,0.12012808,-0.06889917,0.14006875,-0.06291427,-0.05678879,-0.02672619,-0.09960663,0.014208555,-0.01283842,0.11932918,-0.003380368,-0.075664535,-0.13454223
FoF1_240918_fluorescent.nucleus,cell64,1,2,-0.0031043682,-0.07920461,-0.05105563,0.024525877,-0.14065023,-0.085062444,0.0029515566,-0.10078755,-0.08204971,0.106720194,-0.047379293,0.121655226,-0.16562569,-0.02014935,-0.109477594,-0.05341558,-0.08047185,-0.27127147,-0.054314256,0.053844236,-0.06857631,0.03427962,-0.016039282,-0.032476734,-0.024691883,-0.047437064,-0.019295901,-0.07300193,-0.13641989,0.11327069,-0.044717543,-0.042953044
FoF1_231005_fluorescent.nucleus,cell307,3,3,0.060970128,-0.019046381,0.010298742,-0.17311613,0.18215996,0.07319219,0.09480198,-0.093856834,0.08622268,-0.21435854,-0.040434107,0.045211982,-0.4078232,-0.064199135,-0.18510228,0.029786816,-0.07694491,-0.24420218,0.040276952,0.038052205,0.026063915,0.24368057,0.056285523,0.022555534,0.0678408,-0.12539013,0.12747093,-0.13403383,0.45511302,0.14431915,0.03359156,-0.14441563
